Compound,Date,Negative,Neutral,Positive,Text,Tweets Ago,User
0.0,Tue Mar 27 09:44:41 +0000 2018,0.0,1.0,0.0,Family's pet cat returns home 2 days after they thought they buried him https://t.co/kwYT6uEQ9q,78,@FoxNews
0.5413,Tue Mar 27 09:43:11 +0000 2018,0.0,0.837,0.163,"Political analyst Ron Meyer: ""Democrats really care about getting services to people who are here illegally more th… https://t.co/OXCUMwSr8f",79,@FoxNews
-0.1531,Tue Mar 27 09:39:30 +0000 2018,0.086,0.914,0.0,"Democratic strategist Suraj Patel on citizenship question in 2020 census: ""Doing this is calculated to stopping Dem… https://t.co/1q6MIrpcaI",80,@FoxNews
-0.7003,Tue Mar 27 09:32:14 +0000 2018,0.383,0.5,0.117,Vegas police say 5 arrests in MS-13 case solves 10 murders https://t.co/d9QfRFLoxO https://t.co/kyQkw7JIcR,81,@FoxNews
0.0,Tue Mar 27 09:29:09 +0000 2018,0.0,1.0,0.0,"For North Korean leaders, a train unlike any other https://t.co/gGO3CxNbA5",82,@FoxNews
0.5267,Tue Mar 27 09:26:41 +0000 2018,0.0,0.764,0.236,Dow posts biggest one-day point gain since 2008  (via @FoxBusiness) https://t.co/KeTmVaUlIu https://t.co/hB4tfEttxQ,83,@FoxNews
0.128,Tue Mar 27 09:23:06 +0000 2018,0.0,0.889,0.111,Corey Lewandowski considering legal action against reporter who entered office without permission https://t.co/9ghJZDaMYI,84,@FoxNews
-0.5994,Tue Mar 27 09:19:50 +0000 2018,0.178,0.822,0.0,"Kiron Skinner on expulsion of 60 Russian diplomats: ""It is the harshest action against the Russians under President… https://t.co/maX6r3wbw0",85,@FoxNews
0.0,Tue Mar 27 09:13:59 +0000 2018,0.0,1.0,0.0,Global Russian Expulsions https://t.co/tjKuLoRujW https://t.co/ehwjOyQleE,86,@FoxNews
0.0,Tue Mar 27 09:12:54 +0000 2018,0.0,1.0,0.0,Wynn Resorts hearing may include alleged misconduct evidence https://t.co/9PTyh9GO21,87,@FoxNews
-0.5267,Tue Mar 27 09:11:04 +0000 2018,0.195,0.805,0.0,"Orlando nightclub shooter's father, an FBI informant, brushed off son's terror comments, agent says… https://t.co/7aTAEszZkQ",88,@FoxNews
0.5423,Tue Mar 27 09:05:35 +0000 2018,0.0,0.769,0.231,"OPINION: #Trump, like Reagan, can beat back the 'swamp' in assembling his own presidential dream team https://t.co/PjubKZKQbL",89,@FoxNews
0.0,Tue Mar 27 09:02:51 +0000 2018,0.0,1.0,0.0,"""Live a purposeful life.""

99-year-old WWII vet Sidney Walton and his son Paul are on a cross-country tour to meet… https://t.co/nAWYq14PZt",90,@FoxNews
0.0,Tue Mar 27 08:45:50 +0000 2018,0.0,1.0,0.0,".@WhiteHouse: Stormy Daniels is 'inconsistent,' #Trump doesn't believe her claims are 'accurate' https://t.co/kk6ZBUvfs7",91,@FoxNews
-0.5256,Tue Mar 27 08:43:18 +0000 2018,0.298,0.702,0.0,Uber suspended from testing self-driving cars in Arizona https://t.co/6KYQ8Zg5sa,92,@FoxNews
-0.8442,Tue Mar 27 08:42:50 +0000 2018,0.406,0.531,0.063,Ohio Gov. Kasich commutes death sentence of man who killed woman during robbery https://t.co/qVAOdaXm9y,93,@FoxNews
0.4576,Tue Mar 27 08:41:31 +0000 2018,0.0,0.85,0.15,"George Rodriguez: ""Democrats are more interested in sanctuary cities and protecting people that enter the country i… https://t.co/8Lr8hH9dCH",94,@FoxNews
-0.5423,Tue Mar 27 08:35:33 +0000 2018,0.143,0.857,0.0,"""The ones that are bad need to be weeded out.""

American who escaped Al Qaeda captivity says @FBI, under Mueller an… https://t.co/QS0U88z1J5",95,@FoxNews
-0.6249,Tue Mar 27 08:30:59 +0000 2018,0.291,0.709,0.0,"Russian envoy says relations with US in crisis, retaliation likely https://t.co/mi8RD6Xaxk",96,@FoxNews
0.0,Tue Mar 27 08:25:43 +0000 2018,0.0,1.0,0.0,World's new largest cruise ship sets sail https://t.co/QH8HyOb78g,97,@FoxNews
-0.6369,Tue Mar 27 08:23:33 +0000 2018,0.366,0.634,0.0,"High-ranking Michigan State official arrested, faces charges amid Nassar probe https://t.co/BppfqrhuPB",98,@FoxNews
0.2023,Tue Mar 27 08:21:00 +0000 2018,0.0,0.913,0.087,"Daniel Hoffman on expulsion of 60 Russian diplomats: ""This is an important message that we've sent to the Kremlin.""… https://t.co/jzZLPHfkNn",99,@FoxNews
0.8176,Tue Mar 27 19:45:05 +0000 2018,0.0,0.694,0.306,"""A strong case could be made for [Gerald] Murnane, who recently turned 79, as the greatest living English-language… https://t.co/7ESwrnkrfv",0,@NYTimes
0.1779,Tue Mar 27 19:30:04 +0000 2018,0.0,0.922,0.078,"Two graphic designers founded Turbo without fully knowing what it would be. Now, the studio is part of a growing de… https://t.co/xmZNfQqdZX",1,@NYTimes
-0.5106,Tue Mar 27 19:21:01 +0000 2018,0.148,0.852,0.0,The attorney general is responding to public outcry over a police shooting in which an unarmed black man was killed… https://t.co/64nSNabytF,2,@NYTimes
0.3612,Tue Mar 27 19:15:07 +0000 2018,0.0,0.828,0.172,"The photos are surreal, like a Martian ski slope or a toasted marshmallow sky https://t.co/VFHIgBVETa",3,@NYTimes
-0.4588,Tue Mar 27 19:06:03 +0000 2018,0.143,0.857,0.0,"By branching into public forums, Breitbart is taking a cue from one of its perennial foes: the mainstream media https://t.co/8wS7IUFeQU",4,@NYTimes
0.0,Tue Mar 27 19:00:16 +0000 2018,0.0,1.0,0.0,"Check out our new animations about race and mobility, or make one of your own https://t.co/FNt0PtuI8l",5,@NYTimes
-0.836,Tue Mar 27 18:51:02 +0000 2018,0.395,0.535,0.07,Horrific accounts of children struggling to escape the blazing shopping mall distracted public attention from a dip… https://t.co/0ngky3p6Km,6,@NYTimes
0.3612,Tue Mar 27 18:45:05 +0000 2018,0.098,0.674,0.228,"Fair housing groups filed a lawsuit saying that Facebook continues to discriminate against certain groups, includin… https://t.co/cBbsa2X9BK",7,@NYTimes
0.4588,Tue Mar 27 18:34:16 +0000 2018,0.0,0.818,0.182,"RT @nytimesworld: “Spain is creating a situation where Europe’s judges rather than its politicians are being asked to solve Catalonia,” one…",8,@NYTimes
-0.0258,Tue Mar 27 18:30:15 +0000 2018,0.108,0.788,0.103,"Under pressure, Mark Zuckerberg agreed to testify before Congress over Facebook’s handling of user data, people fam… https://t.co/MvIygDFq9u",9,@NYTimes
-0.7269,Tue Mar 27 18:15:03 +0000 2018,0.274,0.684,0.042,Critics say the rule could throw patients who lost access to the drugs into withdrawal or even provoke them to buy… https://t.co/06RkHiijim,10,@NYTimes
-0.5994,Tue Mar 27 18:00:09 +0000 2018,0.163,0.837,0.0,Tempest in an egg spoon: How Alice Waters's fancy utensil set off a culinary culture war that touches on class and… https://t.co/g0XvIB6ABy,11,@NYTimes
0.0,Tue Mar 27 17:45:10 +0000 2018,0.0,1.0,0.0,"Lieutenant Davidson left behind a wife and four young children, and came from a family of firefighters, with his fa… https://t.co/qoREudBKjp",12,@NYTimes
0.8625,Tue Mar 27 17:30:09 +0000 2018,0.0,0.593,0.407,"“It’s like a beauty pageant. The fish cannot be fat. It must look strong and have personality."" https://t.co/nSKiuU0x9i",13,@NYTimes
0.0,Tue Mar 27 17:25:08 +0000 2018,0.0,1.0,0.0,"RT @amyfiscus: ""Bulletproof, Slow and Full of Wine” is also the title of my autobiography https://t.co/JthIHU4sY5",14,@NYTimes
0.2732,Tue Mar 27 17:15:07 +0000 2018,0.0,0.704,0.296,Roseanne has become a Trump supporter https://t.co/bs6NXUo6mr,15,@NYTimes
-0.3612,Tue Mar 27 17:07:50 +0000 2018,0.22,0.656,0.124,"Tanzina Vega is the new host of “The Takeaway,” succeeding John Hockenberry, who was accused of sexual harassment a… https://t.co/zrO7bNE7I5",16,@NYTimes
-0.8126,Tue Mar 27 17:00:12 +0000 2018,0.344,0.656,0.0,"Why are the Parkland students being attacked? “Together we kind of form an unstoppable force that terrifies them."" https://t.co/wTnnc2IOLq",17,@NYTimes
0.0,Tue Mar 27 16:56:20 +0000 2018,0.0,1.0,0.0,"RT @KevinQ: New today in Upshot-land, income mobility ladders for girls, Asian-Americans and other groups. Or make your own – there are tho…",18,@NYTimes
0.0772,Tue Mar 27 16:45:08 +0000 2018,0.159,0.707,0.134,"""I got back to something I’d been missing over a month of solo travel: the joy of getting lost with someone whose c… https://t.co/uTaaAFEJSa",19,@NYTimes
-0.6597,Tue Mar 27 16:30:20 +0000 2018,0.321,0.56,0.119,"""Being crazy isn't enough."" A Manhattan nanny charged with killing two children in her care is pursuing an insanity… https://t.co/ro78pJw85B",20,@NYTimes
-0.3217,Tue Mar 27 16:15:12 +0000 2018,0.142,0.77,0.088,"Two white police officers in Baton Rouge, La., will not be prosecuted in the fatal 2016 shooting of Alton Sterling,… https://t.co/kRzukrAMDy",21,@NYTimes
0.477,Tue Mar 27 16:00:11 +0000 2018,0.086,0.706,0.208,"The former dean, William D. Strampel, was accused not only of failing to protect women and girls from Larry Nassar,… https://t.co/saN2IbTMhc",22,@NYTimes
0.7579,Tue Mar 27 15:54:29 +0000 2018,0.0,0.755,0.245,RT @nytimesbusiness: “Trump has been a godsend for China.” The potential cost of moving away from institutions and alliances in favor of a…,23,@NYTimes
0.4939,Tue Mar 27 15:45:04 +0000 2018,0.0,0.856,0.144,"The Rev. Samuel Rodriguez thinks of himself as a modern-day Joseph in Pharaoh’s court, placed there to save his peo… https://t.co/ajpHlmGwE4",24,@NYTimes
0.25,Tue Mar 27 15:31:54 +0000 2018,0.0,0.92,0.08,"RT @patrickhealynyt: Roseanne Barr &amp; I got into it when she claimed Trump favors same-sex marriage: ""Yes, he does. He has said it several t…",25,@NYTimes
-0.2023,Tue Mar 27 15:30:10 +0000 2018,0.091,0.909,0.0,"Federal authorities charged Keith Raniere, the head of the Albany-area group Nxivm, with forcing women to have sex… https://t.co/L5xGmbNUfG",26,@NYTimes
0.3182,Tue Mar 27 15:15:10 +0000 2018,0.0,0.881,0.119,"In Opinion,
Op-Ed columnist @PaulKrugman writes, ""The simple truth is that ever since Reagan, Republicans have basi… https://t.co/2xROYOSesk",27,@NYTimes
-0.4588,Tue Mar 27 15:00:29 +0000 2018,0.136,0.864,0.0,RT @nytopinion: Stormy Daniels is not the first person who claims to have been threatened after crossing Donald Trump https://t.co/jq4XA1hs…,28,@NYTimes
0.7783,Tue Mar 27 14:45:03 +0000 2018,0.0,0.536,0.464,"RT @nytimesarts: Chris Evans makes a terrific Broadway debut in ""Lobby Hero"" https://t.co/RSHFjyp02o",29,@NYTimes
0.5799,Tue Mar 27 14:30:10 +0000 2018,0.137,0.595,0.268,"On U.S. involvement in the Syrian war, one operative said: “Russia is more honorable and trustworthy than the Unite… https://t.co/j4nPJbWm4Q",30,@NYTimes
0.0,Tue Mar 27 14:21:31 +0000 2018,0.0,1.0,0.0,"RT @nytimesbusiness: Waymo says it will buy up to 20,000 electric cars from Jaguar Land Rover as it strives to put a ride service into oper…",31,@NYTimes
-0.1695,Tue Mar 27 14:15:05 +0000 2018,0.1,0.9,0.0,"Stephen Colbert and other late-night hosts were not surprised by Stephanie Clifford's ""60 Minutes"" interview https://t.co/i7tEE6rroE",32,@NYTimes
0.3182,Tue Mar 27 13:59:04 +0000 2018,0.0,0.881,0.119,"""I'm sure there are other Cambridge Analyticas out there,"" Senator John Kennedy said. ""Facebook isn't just a compan… https://t.co/q02W3HcwDe",33,@NYTimes
0.0,Tue Mar 27 13:44:04 +0000 2018,0.0,1.0,0.0,RT @nytopinion: John Paul Stevens: Repealing the Second Amendment would move Saturday’s marchers closer to their objective than any other p…,34,@NYTimes
0.4019,Tue Mar 27 13:30:12 +0000 2018,0.0,0.881,0.119,Polls and recent elections show that Trump has galvanized liberal and moderate voters to oppose his party. Yet at t… https://t.co/hj0feZkpk5,35,@NYTimes
0.2617,Tue Mar 27 13:15:05 +0000 2018,0.0,0.915,0.085,"RT @nytgraphics: All 435 House seats are up for election this November, but just 48 are considered competitive: 41 held by Republicans, 7 b…",36,@NYTimes
0.0,Tue Mar 27 13:00:31 +0000 2018,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/1cL3jRvE6f https://t.co/DZGs6ucJlW,37,@NYTimes
-0.9081,Tue Mar 27 12:45:07 +0000 2018,0.432,0.568,0.0,The Maryland school shooter who fatally shot his ex-girlfriend and injured another student last week killed himself… https://t.co/n7N1XpSNsB,38,@NYTimes
0.0,Tue Mar 27 12:31:05 +0000 2018,0.0,1.0,0.0,Linda Brown came to symbolize one of the most transformative court proceedings in American history https://t.co/vUcEP99A3g,39,@NYTimes
0.4588,Tue Mar 27 12:14:03 +0000 2018,0.0,0.812,0.188,"A housemate of the Austin bomber has become a ""person of interest"" in the investigation https://t.co/thNrBdpcJM",40,@NYTimes
0.0,Tue Mar 27 12:00:10 +0000 2018,0.0,1.0,0.0,"Your daily @DealBook Briefing:

• Citigroup became the biggest Wall Street firm thus far to take actions to limit g… https://t.co/trOfabkKIY",41,@NYTimes
0.0,Tue Mar 27 11:44:04 +0000 2018,0.0,1.0,0.0,"Lobster, wine and ""lady conductors"": What we know about North Korea's mystery train https://t.co/PCuXFczwwb",42,@NYTimes
-0.3818,Tue Mar 27 11:30:01 +0000 2018,0.12,0.88,0.0,"""From a European perspective, the shock comes from the fact that the U.S. is now seen as a destabilizing force, lik… https://t.co/IMDcz7Nj2v",43,@NYTimes
0.7717,Tue Mar 27 11:16:02 +0000 2018,0.0,0.712,0.288,"Eight years ago, the United States and Russia agreed to a spy swap that sent a Russian double agent to safety in Br… https://t.co/5Dv7DOef5y",44,@NYTimes
-0.4588,Tue Mar 27 11:00:12 +0000 2018,0.158,0.842,0.0,"The former dean of Michigan State University’s medical school, who supervised the disgraced physician Lawrence Nass… https://t.co/zvJMTgrnB7",45,@NYTimes
-0.2023,Tue Mar 27 10:45:04 +0000 2018,0.083,0.917,0.0,"Within 30 seconds of arriving, Deputy Brewer had exited his car, confronted a man in the street whose pants were ar… https://t.co/LzNamOCMQf",46,@NYTimes
0.34,Tue Mar 27 10:30:04 +0000 2018,0.0,0.876,0.124,"The 2020 census will ask respondents whether they are U.S. citizens, the Commerce Department announced, agreeing to… https://t.co/zz1aqLKqAT",47,@NYTimes
0.0,Tue Mar 27 10:16:05 +0000 2018,0.0,1.0,0.0,A video that appeared to show the arrival in Beijing of an old-style green train fueled speculation that a high-lev… https://t.co/nB2RJVVDYe,48,@NYTimes
0.0,Tue Mar 27 10:00:18 +0000 2018,0.0,1.0,0.0,Morning Briefing: Here's what you need to know to start your day https://t.co/C4v9hpi3Ye https://t.co/QLK2dlg5qA,49,@NYTimes
-0.5267,Tue Mar 27 09:55:11 +0000 2018,0.175,0.825,0.0,"Others have come at President Trump with indignation, righteousness and appeals to decency. Stormy Daniels swatted… https://t.co/iq3gZcZzNd",50,@NYTimes
0.0,Tue Mar 27 09:30:02 +0000 2018,0.0,1.0,0.0,"""She called me at 4:11 p.m. the last time and told me that everything was in flames, and that the doors were blocke… https://t.co/T2XmtaoKxp",51,@NYTimes
-0.8519,Tue Mar 27 09:16:02 +0000 2018,0.401,0.484,0.114,"A woman who survived the Holocaust was murdered in Paris, in what the authorities are calling a hate crime https://t.co/PCfeDQFPrz",52,@NYTimes
-0.4767,Tue Mar 27 08:59:03 +0000 2018,0.134,0.866,0.0,"After 61 weeks in the White House, President Trump has found 2 people he won’t attack on Twitter: Stormy Daniels an… https://t.co/5VpaR8vviN",53,@NYTimes
-0.6249,Tue Mar 27 08:46:08 +0000 2018,0.221,0.779,0.0,"China's first space station, Tiangong-1, abandoned and out of control, is expected to drop out of orbit around this… https://t.co/IURCPOQDHv",54,@NYTimes
-0.5859,Tue Mar 27 08:30:11 +0000 2018,0.16,0.84,0.0,"RT @nytimesworld: To Europeans, the brazen poisoning of a former Russian spy and his daughter in Salisbury, England, crossed a line. That h…",55,@NYTimes
0.0258,Tue Mar 27 08:14:03 +0000 2018,0.0,0.942,0.058,"The main Brexit campaign in the referendum on Britain’s EU membership funneled more than $900,000 to a puppet organ… https://t.co/9Vzlfx7fHr",56,@NYTimes
-0.2023,Tue Mar 27 08:02:01 +0000 2018,0.131,0.766,0.102,President Trump has stayed in touch with Rob Porter and has told some advisers he hopes Porter returns to work in t… https://t.co/AM9RjUNwtB,57,@NYTimes
0.4939,Tue Mar 27 07:47:05 +0000 2018,0.0,0.814,0.186,A sprawling exhibition in Amsterdam looks at how a fascination with Japan shaped van Gogh's work https://t.co/1kMpdRcvCs,58,@NYTimes
0.128,Tue Mar 27 07:32:02 +0000 2018,0.0,0.923,0.077,"“The world’s patience is rather wearing thin with President Putin and his actions,” said the British defense secret… https://t.co/mfKxquWuau",59,@NYTimes
0.0,Tue Mar 27 07:18:01 +0000 2018,0.0,1.0,0.0,"RT @meslackman: All roads may lead to Rome, but when you get here the mean streets and wrecked pavements will puncture your tires, break yo…",60,@NYTimes
-0.4019,Tue Mar 27 07:11:35 +0000 2018,0.184,0.816,0.0,The Ethicist: Must I Tell My Boss I’m Absent Because of Mental Illness? https://t.co/OmG8vR4vhG,61,@NYTimes
0.5267,Tue Mar 27 07:02:03 +0000 2018,0.0,0.812,0.188,The Getty Conservation Institute helps solve the mystery of brown spots in King Tut’s burial chamber once and for a… https://t.co/z1b0IMpWFl,62,@NYTimes
-0.7906,Tue Mar 27 06:32:02 +0000 2018,0.267,0.733,0.0,RT @JanePerlez: Our story on five North Korean defectors who went missing. They pledged to take poison if caught. Did they? Or are they ins…,63,@NYTimes
-0.0772,Tue Mar 27 06:02:05 +0000 2018,0.1,0.812,0.089,"RT @nytopinion: If Bolton and Trump rip up the Iran deal, they will be giving the U.S. what it needs least: international isolation. https:…",64,@NYTimes
0.7003,Tue Mar 27 05:41:02 +0000 2018,0.0,0.766,0.234,"It's pretty clear how birds, even dinosaurs, got their wings. But how insects got theirs has been a mystery -- unti… https://t.co/AFhD1V40xi",65,@NYTimes
-0.296,Tue Mar 27 05:21:03 +0000 2018,0.099,0.901,0.0,Villanova's team chaplain wants no part of a rivalry with Sister Jean. “As someone who is a product of 16 years of… https://t.co/Q3LX3bNNVk,66,@NYTimes
-0.7964,Tue Mar 27 05:02:02 +0000 2018,0.262,0.738,0.0,"RT @NYTHealth: Dr. John Cacioppo, who bridged biology and psychology in exploring the health effects of loneliness, is dead at 66 https://t…",67,@NYTimes
-0.4939,Tue Mar 27 04:41:07 +0000 2018,0.144,0.856,0.0,"The mass expulsion of Russian personnel stationed in the U.S. was the largest ever, eclipsing even the darkest days… https://t.co/XGBpNxeOv1",68,@NYTimes
0.7269,Tue Mar 27 04:21:02 +0000 2018,0.0,0.679,0.321,"Chris Evans makes his Broadway debut in the astutely acted revival of Kenneth Lonergan’s play, ""Lobby Hero"" https://t.co/LIgBAWJ6B1",69,@NYTimes
0.0,Tue Mar 27 04:09:38 +0000 2018,0.0,1.0,0.0,"Despite Concerns, Census Will Ask Respondents if They Are U.S. Citizens https://t.co/DvsNaOwgfr",70,@NYTimes
-0.5267,Tue Mar 27 04:02:01 +0000 2018,0.246,0.658,0.096,A new EPA policy proposal championed by Scott Pruitt would severely restrict the scientific research the agency can… https://t.co/gSQiVxJlT2,71,@NYTimes
0.5423,Tue Mar 27 03:47:05 +0000 2018,0.06,0.653,0.286,New Orleans Saints cheerleaders have to leave a restaurant if a player comes in. A cheerleader is challenging such… https://t.co/R7WrFuUp0z,72,@NYTimes
-0.3182,Tue Mar 27 03:32:04 +0000 2018,0.103,0.897,0.0,"Uber was ordered to suspend testing of its autonomous vehicles on Arizona roads, 8 days after one of its cars struc… https://t.co/MsnkgMhRco",73,@NYTimes
0.1531,Tue Mar 27 03:17:03 +0000 2018,0.074,0.826,0.099,"RT @NYTMetro: Federal authorities charged Keith Raniere, the head of the Albany-area group Nxivm, with forcing women to engage in sex. http…",74,@NYTimes
0.0,Tue Mar 27 03:02:05 +0000 2018,0.0,1.0,0.0,The “60 Minutes” interview of Stormy Daniels garnered the highest ratings for the program in almost a decade https://t.co/vZoIYm3ugi,75,@NYTimes
0.296,Tue Mar 27 02:47:05 +0000 2018,0.0,0.814,0.186,"Medical societies and leading neurologists strongly endorse a treatment for stroke, but some ER physicians believe… https://t.co/v9BzB78wi1",76,@NYTimes
-0.6908,Tue Mar 27 02:32:02 +0000 2018,0.241,0.759,0.0,The Stormy Daniels saga and White House turmoil: Some Republicans fear that the midterm elections will be swayed by… https://t.co/VV8P6AYboK,77,@NYTimes
-0.0757,Tue Mar 27 02:17:02 +0000 2018,0.117,0.779,0.104,RT @NYTScience: There's an 8.5-ton space station that will crash on Earth somewhere in the next week. Don't worry. https://t.co/x5r8BsFXpz,78,@NYTimes
-0.5267,Tue Mar 27 02:02:03 +0000 2018,0.212,0.707,0.082,"Can Defense Secretary Jim Mattis hold the line in President Trump’s ""war cabinet""? https://t.co/28JV7ODldJ https://t.co/5QMTVB2715",79,@NYTimes
0.0,Tue Mar 27 01:47:02 +0000 2018,0.0,1.0,0.0,"Tess will spend the next 2 years, at least, scanning the sky for alien worlds https://t.co/uqiiZ7TKcT",80,@NYTimes
-0.1027,Tue Mar 27 01:31:03 +0000 2018,0.102,0.772,0.126,We have resolved an issue that caused some links to return a page not found on mobile devices. We apologize for the inconvenience.,81,@NYTimes
0.2732,Tue Mar 27 01:21:03 +0000 2018,0.0,0.896,0.104,RT @nytopinion: E.P.A Administrator Scott Pruitt wants to prohibit his agency from using certain peer-reviewed scientific studies in order…,82,@NYTimes
0.0,Tue Mar 27 01:02:07 +0000 2018,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/PGHd4PlLBN,83,@NYTimes
-0.2023,Tue Mar 27 00:47:04 +0000 2018,0.131,0.766,0.102,President Trump has stayed in touch with Rob Porter and has told some advisers he hopes Porter returns to work in t… https://t.co/1be8txo0YB,84,@NYTimes
0.0,Tue Mar 27 00:32:03 +0000 2018,0.0,1.0,0.0,"Investigators believe a man in Arizona was distributing performance-enhancing drugs on a massive, global scale, yet… https://t.co/oEHmWEZaWQ",85,@NYTimes
0.5267,Tue Mar 27 00:17:05 +0000 2018,0.0,0.812,0.188,The Getty Conservation Institute helps solve the mystery of brown spots in King Tut’s burial chamber once and for a… https://t.co/HstzedLBAa,86,@NYTimes
-0.5574,Tue Mar 27 00:02:02 +0000 2018,0.265,0.735,0.0,RT @maggieNYT: NEWS: Trump Talks of Bringing Back Rob Porter  https://t.co/1BleAd2VZN,87,@NYTimes
0.5106,Mon Mar 26 23:47:06 +0000 2018,0.0,0.645,0.355,"Villanova has a beloved team chaplain, too https://t.co/cMje3sdrCj",88,@NYTimes
-0.8957,Mon Mar 26 23:32:04 +0000 2018,0.435,0.565,0.0,"RT @nytimesworld: She escaped a 1942 roundup of Jews in Paris, and died in a 2018 hate crime https://t.co/bwlI9EawZ1",89,@NYTimes
-0.5574,Mon Mar 26 23:17:04 +0000 2018,0.167,0.833,0.0,Linda Brown has died. The Kansas schoolgirl came to symbolize the transformative Brown v. Board of Education desegr… https://t.co/a0bJJfESbP,90,@NYTimes
0.0,Mon Mar 26 23:02:04 +0000 2018,0.0,1.0,0.0,Planning a trip to Memphis? Here's what you should bring. https://t.co/mXqFo0yzG6,91,@NYTimes
0.0,Mon Mar 26 22:45:06 +0000 2018,0.0,1.0,0.0,Evening Briefing: Here's what you need to know at the end of the day https://t.co/FmmZKTkugK,92,@NYTimes
-0.1531,Mon Mar 26 22:32:03 +0000 2018,0.179,0.708,0.113,"“This is a deplorable way to treat a veteran who risked his life in combat for our nation,” Senator Tammy Duckworth… https://t.co/GNFXVeadzt",93,@NYTimes
0.4939,Mon Mar 26 22:17:03 +0000 2018,0.0,0.814,0.186,A sprawling exhibition in Amsterdam looks at how a fascination with Japan shaped van Gogh's work https://t.co/bdRjmcrJEl,94,@NYTimes
0.6124,Mon Mar 26 21:47:02 +0000 2018,0.086,0.639,0.274,"RT @jeligon: .@es_snipes fought vigorously for black lives. What did the movement do to support her? Not enough, friends say. https://t.co/…",95,@NYTimes
0.5859,Mon Mar 26 21:32:07 +0000 2018,0.0,0.789,0.211,Here's how to create your own support system when you don't have a spouse or kids to fall back on https://t.co/OtWwllbDnF,96,@NYTimes
-0.3818,Mon Mar 26 21:17:06 +0000 2018,0.126,0.874,0.0,One NYT reader's reaction to President Trump expelling 60 Russians and closing a consulate in response to the poiso… https://t.co/LQXzs3DbW7,97,@NYTimes
0.0,Mon Mar 26 21:00:13 +0000 2018,0.0,1.0,0.0,"RT @poniewozik: The new Roseanne has its limits, but it's a revival with more reason for existing than ""Eh, why not?"" https://t.co/jKTC30dG…",98,@NYTimes
-0.34,Mon Mar 26 20:50:05 +0000 2018,0.098,0.902,0.0,"RT @NYTScience: Sometime in the next week, a 9.4-ton Chinese space station is expected to come hurtling back to earth. But you probably hav…",99,@NYTimes
